,category,stage,year,quarter,dfj_new,region,count,cases
3282,Adoption,Start,2019,4,Swansea DFJ,WALES,35,35
3283,Adoption,End,2019,4,Wrexham DFJ,WALES,13,13
3284,Adoption,Start,2019,4,Wrexham DFJ,WALES,16,16
3285,Adoption,End,2020,1,Central Family Court,LONDON,42,42
3286,Adoption,Start,2020,1,Central Family Court,LONDON,33,33
3287,Adoption,End,2020,1,East London Family Court,LONDON,26,26
3288,Adoption,Start,2020,1,East London Family Court,LONDON,22,22
3289,Adoption,End,2020,1,West London Family Court,LONDON,19,19
3290,Adoption,Start,2020,1,West London Family Court,LONDON,23,23
3291,Adoption,End,2020,1,Birmingham DJF,MIDLANDS,25,25
3292,Adoption,Start,2020,1,Birmingham DJF,MIDLANDS,22,22
3293,Adoption,End,2020,1,Coventry DFJ,MIDLANDS,18,18
3294,Adoption,Start,2020,1,Coventry DFJ,MIDLANDS,12,12
3295,Adoption,End,2020,1,Derby DFJ,MIDLANDS,14,14
3296,Adoption,Start,2020,1,Derby DFJ,MIDLANDS,20,20
3297,Adoption,End,2020,1,Leicester DFJ,MIDLANDS,14,14
3298,Adoption,Start,2020,1,Leicester DFJ,MIDLANDS,19,19
3299,Adoption,End,2020,1,Lincoln DFJ,MIDLANDS,13,13
3300,Adoption,Start,2020,1,Lincoln DFJ,MIDLANDS,8,8
3301,Adoption,End,2020,1,Northampton DFJ,MIDLANDS,16,16
3302,Adoption,Start,2020,1,Northampton DFJ,MIDLANDS,27,27
3303,Adoption,End,2020,1,Nottingham DFJ,MIDLANDS,19,19
3304,Adoption,Start,2020,1,Nottingham DFJ,MIDLANDS,23,23
3305,Adoption,End,2020,1,Stoke on Trent DFJ,MIDLANDS,19,19
3306,Adoption,Start,2020,1,Stoke on Trent DFJ,MIDLANDS,24,24
3307,Adoption,End,2020,1,Wolverhampton DFJ,MIDLANDS,31,31
3308,Adoption,Start,2020,1,Wolverhampton DFJ,MIDLANDS,41,41
3309,Adoption,End,2020,1,Worcester DFJ,MIDLANDS,24,24
3310,Adoption,Start,2020,1,Worcester DFJ,MIDLANDS,15,15
3311,Adoption,End,2020,1,Cleveland and South Durham DFJ,NORTH EAST,22,22
3312,Adoption,Start,2020,1,Cleveland and South Durham DFJ,NORTH EAST,27,27
3313,Adoption,End,2020,1,Kingston-upon-Hull DFJ,NORTH EAST,18,18
3314,Adoption,Start,2020,1,Kingston-upon-Hull DFJ,NORTH EAST,9,9
3315,Adoption,End,2020,1,Leeds DFJ,NORTH EAST,53,53
3316,Adoption,Start,2020,1,Leeds DFJ,NORTH EAST,55,55
3317,Adoption,End,2020,1,Newcastle upon Tyne DFJ,NORTH EAST,42,42
3318,Adoption,Start,2020,1,Newcastle upon Tyne DFJ,NORTH EAST,61,61
3319,Adoption,End,2020,1,Sheffield DFJ,NORTH EAST,40,40
3320,Adoption,Start,2020,1,Sheffield DFJ,NORTH EAST,39,39
3321,Adoption,End,2020,1,York DFJ,NORTH EAST,14,14
3322,Adoption,Start,2020,1,York DFJ,NORTH EAST,11,11
3323,Adoption,End,2020,1,Carlisle DFJ,NORTH WEST,18,18
3324,Adoption,Start,2020,1,Carlisle DFJ,NORTH WEST,8,8
3325,Adoption,End,2020,1,Liverpool DFJ,NORTH WEST,56,55
3326,Adoption,Start,2020,1,Liverpool DFJ,NORTH WEST,42,42
3327,Adoption,End,2020,1,Manchester DFJ,NORTH WEST,82,82
3328,Adoption,Start,2020,1,Manchester DFJ,NORTH WEST,69,69
3329,Adoption,End,2020,1,Preston DFJ,NORTH WEST,43,41
3330,Adoption,Start,2020,1,Preston DFJ,NORTH WEST,29,29
3331,Adoption,End,2020,1,Brighton DFJ,SOUTH EAST,15,15
3332,Adoption,Start,2020,1,Brighton DFJ,SOUTH EAST,25,25
3333,Adoption,End,2020,1,Chelmsford DFJ,SOUTH EAST,46,46
3334,Adoption,Start,2020,1,Chelmsford DFJ,SOUTH EAST,55,55
3335,Adoption,End,2020,1,Guildford DFJ,SOUTH EAST,10,10
3336,Adoption,Start,2020,1,Guildford DFJ,SOUTH EAST,16,16
3337,Adoption,End,2020,1,Luton DFJ,SOUTH EAST,6,6
3338,Adoption,Start,2020,1,Luton DFJ,SOUTH EAST,7,7
3339,Adoption,End,2020,1,Medway DFJ,SOUTH EAST,33,33
3340,Adoption,Start,2020,1,Medway DFJ,SOUTH EAST,42,42
3341,Adoption,End,2020,1,Milton Keynes DFJ,SOUTH EAST,20,20
3342,Adoption,Start,2020,1,Milton Keynes DFJ,SOUTH EAST,28,28
3343,Adoption,End,2020,1,Norwich DFJ,SOUTH EAST,18,18
3344,Adoption,Start,2020,1,Norwich DFJ,SOUTH EAST,12,12
3345,Adoption,End,2020,1,Oxford DFJ,SOUTH EAST,7,7
3346,Adoption,Start,2020,1,Oxford DFJ,SOUTH EAST,8,8
3347,Adoption,End,2020,1,Peterborough DFJ,SOUTH EAST,15,15
3348,Adoption,Start,2020,1,Peterborough DFJ,SOUTH EAST,21,21
3349,Adoption,End,2020,1,Reading DFJ,SOUTH EAST,22,21
3350,Adoption,Start,2020,1,Reading DFJ,SOUTH EAST,23,23
3351,Adoption,End,2020,1,Watford DFJ,SOUTH EAST,7,7
3352,Adoption,Start,2020,1,Watford DFJ,SOUTH EAST,12,12
3353,Adoption,End,2020,1,Bournemouth and Poole DFJ,SOUTH WEST,16,16
3354,Adoption,Start,2020,1,Bournemouth and Poole DFJ,SOUTH WEST,9,9
3355,Adoption,End,2020,1,Bristol DFJ,SOUTH WEST,35,34
3356,Adoption,Start,2020,1,Bristol DFJ,SOUTH WEST,31,31
3357,Adoption,End,2020,1,Devon DFJ,SOUTH WEST,27,27
3358,Adoption,Start,2020,1,Devon DFJ,SOUTH WEST,27,27
3359,Adoption,End,2020,1,Portsmouth DFJ,SOUTH WEST,36,36
3360,Adoption,Start,2020,1,Portsmouth DFJ,SOUTH WEST,35,35
3361,Adoption,End,2020,1,Swindon DFJ,SOUTH WEST,13,13
3362,Adoption,Start,2020,1,Swindon DFJ,SOUTH WEST,17,17
3363,Adoption,End,2020,1,Taunton DFJ,SOUTH WEST,5,5
3364,Adoption,Start,2020,1,Taunton DFJ,SOUTH WEST,11,11
3365,Adoption,End,2020,1,Truro DFJ,SOUTH WEST,11,11
3366,Adoption,Start,2020,1,Truro DFJ,SOUTH WEST,7,7
3367,Adoption,End,2020,1,Caernarfon DFJ,WALES,2,2
3368,Adoption,Start,2020,1,Caernarfon DFJ,WALES,1,1
3369,Adoption,End,2020,1,South East Wales DFJ,WALES,43,41
3370,Adoption,Start,2020,1,South East Wales DFJ,WALES,33,33
3371,Adoption,End,2020,1,Swansea DFJ,WALES,36,36
3372,Adoption,Start,2020,1,Swansea DFJ,WALES,39,39
3373,Adoption,End,2020,1,Wrexham DFJ,WALES,9,9
3374,Adoption,Start,2020,1,Wrexham DFJ,WALES,12,12
3375,Adoption,End,2020,2,Central Family Court,LONDON,18,18
3376,Adoption,Start,2020,2,Central Family Court,LONDON,24,24
3377,Adoption,End,2020,2,East London Family Court,LONDON,23,23
3378,Adoption,Start,2020,2,East London Family Court,LONDON,17,17
3379,Adoption,End,2020,2,West London Family Court,LONDON,8,8
3380,Adoption,Start,2020,2,West London Family Court,LONDON,14,14
3381,Adoption,Start,2020,2,Birmingham DJF,MIDLANDS,27,27
3382,Adoption,End,2020,2,Coventry DFJ,MIDLANDS,1,1
3383,Adoption,Start,2020,2,Coventry DFJ,MIDLANDS,18,18
3384,Adoption,End,2020,2,Derby DFJ,MIDLANDS,13,13
3385,Adoption,Start,2020,2,Derby DFJ,MIDLANDS,23,23
3386,Adoption,End,2020,2,Leicester DFJ,MIDLANDS,5,5
3387,Adoption,Start,2020,2,Leicester DFJ,MIDLANDS,7,7
3388,Adoption,End,2020,2,Lincoln DFJ,MIDLANDS,8,8
3389,Adoption,Start,2020,2,Lincoln DFJ,MIDLANDS,6,6
3390,Adoption,End,2020,2,Northampton DFJ,MIDLANDS,35,34
3391,Adoption,Start,2020,2,Northampton DFJ,MIDLANDS,20,20
3392,Adoption,End,2020,2,Nottingham DFJ,MIDLANDS,8,8
3393,Adoption,Start,2020,2,Nottingham DFJ,MIDLANDS,12,12
3394,Adoption,Start,2020,2,Stoke on Trent DFJ,MIDLANDS,17,17
3395,Adoption,End,2020,2,Wolverhampton DFJ,MIDLANDS,8,8
3396,Adoption,Start,2020,2,Wolverhampton DFJ,MIDLANDS,4,4
3397,Adoption,End,2020,2,Worcester DFJ,MIDLANDS,7,7
3398,Adoption,Start,2020,2,Worcester DFJ,MIDLANDS,13,13
3399,Adoption,End,2020,2,Cleveland and South Durham DFJ,NORTH EAST,16,16
3400,Adoption,Start,2020,2,Cleveland and South Durham DFJ,NORTH EAST,14,14
3401,Adoption,End,2020,2,Kingston-upon-Hull DFJ,NORTH EAST,10,10
3402,Adoption,Start,2020,2,Kingston-upon-Hull DFJ,NORTH EAST,25,25
3403,Adoption,End,2020,2,Leeds DFJ,NORTH EAST,24,24
3404,Adoption,Start,2020,2,Leeds DFJ,NORTH EAST,46,46
3405,Adoption,End,2020,2,Newcastle upon Tyne DFJ,NORTH EAST,32,32
3406,Adoption,Start,2020,2,Newcastle upon Tyne DFJ,NORTH EAST,49,49
3407,Adoption,End,2020,2,Sheffield DFJ,NORTH EAST,21,21
3408,Adoption,Start,2020,2,Sheffield DFJ,NORTH EAST,34,34
3409,Adoption,End,2020,2,York DFJ,NORTH EAST,4,4
3410,Adoption,Start,2020,2,York DFJ,NORTH EAST,5,5
3411,Adoption,End,2020,2,Carlisle DFJ,NORTH WEST,1,1
3412,Adoption,End,2020,2,Liverpool DFJ,NORTH WEST,18,18
3413,Adoption,Start,2020,2,Liverpool DFJ,NORTH WEST,38,38
3414,Adoption,End,2020,2,Manchester DFJ,NORTH WEST,50,50
3415,Adoption,Start,2020,2,Manchester DFJ,NORTH WEST,39,39
3416,Adoption,End,2020,2,Preston DFJ,NORTH WEST,21,20
3417,Adoption,Start,2020,2,Preston DFJ,NORTH WEST,38,38
3418,Adoption,End,2020,2,Brighton DFJ,SOUTH EAST,12,12
3419,Adoption,Start,2020,2,Brighton DFJ,SOUTH EAST,25,25
3420,Adoption,End,2020,2,Chelmsford DFJ,SOUTH EAST,34,33
3421,Adoption,Start,2020,2,Chelmsford DFJ,SOUTH EAST,33,33
3422,Adoption,End,2020,2,Guildford DFJ,SOUTH EAST,5,5
3423,Adoption,Start,2020,2,Guildford DFJ,SOUTH EAST,6,6
3424,Adoption,End,2020,2,Luton DFJ,SOUTH EAST,3,3
3425,Adoption,Start,2020,2,Luton DFJ,SOUTH EAST,2,2
3426,Adoption,End,2020,2,Medway DFJ,SOUTH EAST,24,24
3427,Adoption,Start,2020,2,Medway DFJ,SOUTH EAST,28,28
3428,Adoption,End,2020,2,Milton Keynes DFJ,SOUTH EAST,17,17
3429,Adoption,Start,2020,2,Milton Keynes DFJ,SOUTH EAST,15,15
3430,Adoption,End,2020,2,Norwich DFJ,SOUTH EAST,4,4
3431,Adoption,Start,2020,2,Norwich DFJ,SOUTH EAST,22,22
3432,Adoption,End,2020,2,Oxford DFJ,SOUTH EAST,13,13
3433,Adoption,Start,2020,2,Oxford DFJ,SOUTH EAST,6,6
3434,Adoption,End,2020,2,Peterborough DFJ,SOUTH EAST,19,19
3435,Adoption,Start,2020,2,Peterborough DFJ,SOUTH EAST,14,14
3436,Adoption,End,2020,2,Reading DFJ,SOUTH EAST,13,12
3437,Adoption,Start,2020,2,Reading DFJ,SOUTH EAST,18,18
3438,Adoption,End,2020,2,Watford DFJ,SOUTH EAST,3,3
3439,Adoption,Start,2020,2,Watford DFJ,SOUTH EAST,6,6
3440,Adoption,End,2020,2,Bournemouth and Poole DFJ,SOUTH WEST,3,3
3441,Adoption,Start,2020,2,Bournemouth and Poole DFJ,SOUTH WEST,5,5
3442,Adoption,End,2020,2,Bristol DFJ,SOUTH WEST,6,5
3443,Adoption,Start,2020,2,Bristol DFJ,SOUTH WEST,28,28
3444,Adoption,End,2020,2,Devon DFJ,SOUTH WEST,7,7
3445,Adoption,Start,2020,2,Devon DFJ,SOUTH WEST,20,20
3446,Adoption,End,2020,2,Portsmouth DFJ,SOUTH WEST,10,10
3447,Adoption,Start,2020,2,Portsmouth DFJ,SOUTH WEST,24,24
3448,Adoption,End,2020,2,Swindon DFJ,SOUTH WEST,10,10
3449,Adoption,Start,2020,2,Swindon DFJ,SOUTH WEST,12,12
3450,Adoption,End,2020,2,Taunton DFJ,SOUTH WEST,6,6
3451,Adoption,Start,2020,2,Taunton DFJ,SOUTH WEST,11,11
3452,Adoption,End,2020,2,Truro DFJ,SOUTH WEST,3,3
3453,Adoption,Start,2020,2,Truro DFJ,SOUTH WEST,9,9
3454,Adoption,End,2020,2,Caernarfon DFJ,WALES,1,1
3455,Adoption,Start,2020,2,Caernarfon DFJ,WALES,3,3
3456,Adoption,End,2020,2,South East Wales DFJ,WALES,37,37
3457,Adoption,Start,2020,2,South East Wales DFJ,WALES,32,32
3458,Adoption,End,2020,2,Swansea DFJ,WALES,23,23
3459,Adoption,Start,2020,2,Swansea DFJ,WALES,18,18
3460,Adoption,End,2020,2,Wrexham DFJ,WALES,7,7
3461,Adoption,Start,2020,2,Wrexham DFJ,WALES,9,9
3462,Adoption,End,2020,3,Central Family Court,LONDON,30,30
3463,Adoption,Start,2020,3,Central Family Court,LONDON,30,30
3464,Adoption,End,2020,3,East London Family Court,LONDON,15,13
3465,Adoption,Start,2020,3,East London Family Court,LONDON,36,36
3466,Adoption,End,2020,3,West London Family Court,LONDON,23,23
3467,Adoption,Start,2020,3,West London Family Court,LONDON,9,9
3468,Adoption,End,2020,3,Birmingham DJF,MIDLANDS,12,12
3469,Adoption,Start,2020,3,Birmingham DJF,MIDLANDS,23,23
3470,Adoption,End,2020,3,Coventry DFJ,MIDLANDS,24,24
3471,Adoption,Start,2020,3,Coventry DFJ,MIDLANDS,16,16
3472,Adoption,End,2020,3,Derby DFJ,MIDLANDS,23,23
3473,Adoption,Start,2020,3,Derby DFJ,MIDLANDS,29,29
3474,Adoption,End,2020,3,Leicester DFJ,MIDLANDS,8,8
3475,Adoption,Start,2020,3,Leicester DFJ,MIDLANDS,12,12
3476,Adoption,End,2020,3,Lincoln DFJ,MIDLANDS,10,8
3477,Adoption,Start,2020,3,Lincoln DFJ,MIDLANDS,5,5
3478,Adoption,End,2020,3,Northampton DFJ,MIDLANDS,13,13
3479,Adoption,Start,2020,3,Northampton DFJ,MIDLANDS,13,13
3480,Adoption,End,2020,3,Nottingham DFJ,MIDLANDS,27,27
3481,Adoption,Start,2020,3,Nottingham DFJ,MIDLANDS,14,14
3482,Adoption,End,2020,3,Stoke on Trent DFJ,MIDLANDS,16,16
3483,Adoption,Start,2020,3,Stoke on Trent DFJ,MIDLANDS,29,29
3484,Adoption,End,2020,3,Wolverhampton DFJ,MIDLANDS,33,33
3485,Adoption,Start,2020,3,Wolverhampton DFJ,MIDLANDS,60,60
3486,Adoption,End,2020,3,Worcester DFJ,MIDLANDS,18,18
3487,Adoption,Start,2020,3,Worcester DFJ,MIDLANDS,15,15
3488,Adoption,End,2020,3,Cleveland and South Durham DFJ,NORTH EAST,33,33
3489,Adoption,Start,2020,3,Cleveland and South Durham DFJ,NORTH EAST,39,39
3490,Adoption,End,2020,3,Kingston-upon-Hull DFJ,NORTH EAST,24,24
3491,Adoption,Start,2020,3,Kingston-upon-Hull DFJ,NORTH EAST,36,36
3492,Adoption,End,2020,3,Leeds DFJ,NORTH EAST,42,42
3493,Adoption,Start,2020,3,Leeds DFJ,NORTH EAST,50,50
3494,Adoption,End,2020,3,Newcastle upon Tyne DFJ,NORTH EAST,50,50
3495,Adoption,Start,2020,3,Newcastle upon Tyne DFJ,NORTH EAST,61,61
3496,Adoption,End,2020,3,Sheffield DFJ,NORTH EAST,47,47
3497,Adoption,Start,2020,3,Sheffield DFJ,NORTH EAST,31,31
3498,Adoption,End,2020,3,York DFJ,NORTH EAST,6,5
3499,Adoption,Start,2020,3,York DFJ,NORTH EAST,5,5
3500,Adoption,Start,2020,3,Carlisle DFJ,NORTH WEST,9,9
3501,Adoption,End,2020,3,Liverpool DFJ,NORTH WEST,29,28
3502,Adoption,Start,2020,3,Liverpool DFJ,NORTH WEST,53,53
3503,Adoption,End,2020,3,Manchester DFJ,NORTH WEST,65,65
3504,Adoption,Start,2020,3,Manchester DFJ,NORTH WEST,83,83
3505,Adoption,End,2020,3,Preston DFJ,NORTH WEST,31,29
3506,Adoption,Start,2020,3,Preston DFJ,NORTH WEST,34,34
3507,Adoption,End,2020,3,Brighton DFJ,SOUTH EAST,31,31
3508,Adoption,Start,2020,3,Brighton DFJ,SOUTH EAST,18,18
3509,Adoption,End,2020,3,Chelmsford DFJ,SOUTH EAST,37,36
3510,Adoption,Start,2020,3,Chelmsford DFJ,SOUTH EAST,55,55
3511,Adoption,End,2020,3,Guildford DFJ,SOUTH EAST,12,12
3512,Adoption,Start,2020,3,Guildford DFJ,SOUTH EAST,12,12
3513,Adoption,End,2020,3,Luton DFJ,SOUTH EAST,4,4
3514,Adoption,Start,2020,3,Luton DFJ,SOUTH EAST,6,6
3515,Adoption,End,2020,3,Medway DFJ,SOUTH EAST,38,38
3516,Adoption,Start,2020,3,Medway DFJ,SOUTH EAST,18,18
3517,Adoption,End,2020,3,Milton Keynes DFJ,SOUTH EAST,20,20
3518,Adoption,Start,2020,3,Milton Keynes DFJ,SOUTH EAST,23,23
3519,Adoption,End,2020,3,Norwich DFJ,SOUTH EAST,27,27
3520,Adoption,Start,2020,3,Norwich DFJ,SOUTH EAST,18,18
3521,Adoption,End,2020,3,Oxford DFJ,SOUTH EAST,6,6
3522,Adoption,Start,2020,3,Oxford DFJ,SOUTH EAST,7,7
3523,Adoption,End,2020,3,Peterborough DFJ,SOUTH EAST,14,14
3524,Adoption,Start,2020,3,Peterborough DFJ,SOUTH EAST,25,25
3525,Adoption,End,2020,3,Reading DFJ,SOUTH EAST,19,19
3526,Adoption,Start,2020,3,Reading DFJ,SOUTH EAST,10,10
3527,Adoption,End,2020,3,Watford DFJ,SOUTH EAST,11,11
3528,Adoption,Start,2020,3,Watford DFJ,SOUTH EAST,5,5
3529,Adoption,End,2020,3,Bournemouth and Poole DFJ,SOUTH WEST,28,28
3530,Adoption,Start,2020,3,Bournemouth and Poole DFJ,SOUTH WEST,27,27
3531,Adoption,End,2020,3,Bristol DFJ,SOUTH WEST,39,39
3532,Adoption,Start,2020,3,Bristol DFJ,SOUTH WEST,21,21
3533,Adoption,End,2020,3,Devon DFJ,SOUTH WEST,26,25
3534,Adoption,Start,2020,3,Devon DFJ,SOUTH WEST,24,24
3535,Adoption,End,2020,3,Portsmouth DFJ,SOUTH WEST,27,27
3536,Adoption,Start,2020,3,Portsmouth DFJ,SOUTH WEST,29,29
3537,Adoption,End,2020,3,Swindon DFJ,SOUTH WEST,21,21
3538,Adoption,Start,2020,3,Swindon DFJ,SOUTH WEST,12,12
3539,Adoption,End,2020,3,Taunton DFJ,SOUTH WEST,9,9
3540,Adoption,Start,2020,3,Taunton DFJ,SOUTH WEST,12,12
3541,Adoption,End,2020,3,Truro DFJ,SOUTH WEST,5,5
3542,Adoption,Start,2020,3,Truro DFJ,SOUTH WEST,8,8
3543,Adoption,End,2020,3,Caernarfon DFJ,WALES,2,2
3544,Adoption,Start,2020,3,Caernarfon DFJ,WALES,2,2
3545,Adoption,End,2020,3,South East Wales DFJ,WALES,37,37
3546,Adoption,Start,2020,3,South East Wales DFJ,WALES,45,45
3547,Adoption,End,2020,3,Swansea DFJ,WALES,30,30
3548,Adoption,Start,2020,3,Swansea DFJ,WALES,23,23
3549,Adoption,End,2020,3,Wrexham DFJ,WALES,8,8
3550,Adoption,Start,2020,3,Wrexham DFJ,WALES,12,12
3551,Adoption,End,2020,4,Central Family Court,LONDON,37,37
3552,Adoption,Start,2020,4,Central Family Court,LONDON,25,25
3553,Adoption,End,2020,4,East London Family Court,LONDON,21,20
3554,Adoption,Start,2020,4,East London Family Court,LONDON,37,37
3555,Adoption,End,2020,4,West London Family Court,LONDON,19,18
3556,Adoption,Start,2020,4,West London Family Court,LONDON,11,11
3557,Adoption,End,2020,4,Birmingham DJF,MIDLANDS,36,36
3558,Adoption,Start,2020,4,Birmingham DJF,MIDLANDS,26,26
3559,Adoption,End,2020,4,Coventry DFJ,MIDLANDS,13,13
3560,Adoption,Start,2020,4,Coventry DFJ,MIDLANDS,20,20
3561,Adoption,End,2020,4,Derby DFJ,MIDLANDS,37,37
3562,Adoption,Start,2020,4,Derby DFJ,MIDLANDS,23,23
3563,Adoption,End,2020,4,Leicester DFJ,MIDLANDS,14,14
3564,Adoption,Start,2020,4,Leicester DFJ,MIDLANDS,21,21
3565,Adoption,End,2020,4,Lincoln DFJ,MIDLANDS,6,6
3566,Adoption,Start,2020,4,Lincoln DFJ,MIDLANDS,16,16
3567,Adoption,End,2020,4,Northampton DFJ,MIDLANDS,20,20
3568,Adoption,Start,2020,4,Northampton DFJ,MIDLANDS,25,25
3569,Adoption,End,2020,4,Nottingham DFJ,MIDLANDS,21,21
3570,Adoption,Start,2020,4,Nottingham DFJ,MIDLANDS,14,14
3571,Adoption,End,2020,4,Stoke on Trent DFJ,MIDLANDS,23,23
3572,Adoption,Start,2020,4,Stoke on Trent DFJ,MIDLANDS,34,34
3573,Adoption,End,2020,4,Wolverhampton DFJ,MIDLANDS,45,45
3574,Adoption,Start,2020,4,Wolverhampton DFJ,MIDLANDS,63,63
3575,Adoption,End,2020,4,Worcester DFJ,MIDLANDS,14,14
3576,Adoption,Start,2020,4,Worcester DFJ,MIDLANDS,18,18
3577,Adoption,End,2020,4,Cleveland and South Durham DFJ,NORTH EAST,36,36
3578,Adoption,Start,2020,4,Cleveland and South Durham DFJ,NORTH EAST,35,35
3579,Adoption,End,2020,4,Kingston-upon-Hull DFJ,NORTH EAST,21,21
3580,Adoption,Start,2020,4,Kingston-upon-Hull DFJ,NORTH EAST,24,24
3581,Adoption,End,2020,4,Leeds DFJ,NORTH EAST,59,59
3582,Adoption,Start,2020,4,Leeds DFJ,NORTH EAST,67,67
3583,Adoption,End,2020,4,Newcastle upon Tyne DFJ,NORTH EAST,66,64
3584,Adoption,Start,2020,4,Newcastle upon Tyne DFJ,NORTH EAST,57,57
3585,Adoption,End,2020,4,Sheffield DFJ,NORTH EAST,31,30
3586,Adoption,Start,2020,4,Sheffield DFJ,NORTH EAST,49,49
3587,Adoption,End,2020,4,York DFJ,NORTH EAST,10,10
3588,Adoption,Start,2020,4,York DFJ,NORTH EAST,14,14
3589,Adoption,End,2020,4,Carlisle DFJ,NORTH WEST,13,13
3590,Adoption,Start,2020,4,Carlisle DFJ,NORTH WEST,16,16
3591,Adoption,End,2020,4,Liverpool DFJ,NORTH WEST,53,51
3592,Adoption,Start,2020,4,Liverpool DFJ,NORTH WEST,53,53
3593,Adoption,End,2020,4,Manchester DFJ,NORTH WEST,65,65
3594,Adoption,Start,2020,4,Manchester DFJ,NORTH WEST,68,68
3595,Adoption,End,2020,4,Preston DFJ,NORTH WEST,34,33
3596,Adoption,Start,2020,4,Preston DFJ,NORTH WEST,25,25
3597,Adoption,End,2020,4,Brighton DFJ,SOUTH EAST,23,23
3598,Adoption,Start,2020,4,Brighton DFJ,SOUTH EAST,21,21
3599,Adoption,End,2020,4,Chelmsford DFJ,SOUTH EAST,43,43
3600,Adoption,Start,2020,4,Chelmsford DFJ,SOUTH EAST,45,45
3601,Adoption,End,2020,4,Guildford DFJ,SOUTH EAST,14,14
3602,Adoption,Start,2020,4,Guildford DFJ,SOUTH EAST,14,14
3603,Adoption,End,2020,4,Luton DFJ,SOUTH EAST,7,7
3604,Adoption,Start,2020,4,Luton DFJ,SOUTH EAST,6,6
3605,Adoption,End,2020,4,Medway DFJ,SOUTH EAST,24,24
3606,Adoption,Start,2020,4,Medway DFJ,SOUTH EAST,30,30
3607,Adoption,End,2020,4,Milton Keynes DFJ,SOUTH EAST,27,27
3608,Adoption,Start,2020,4,Milton Keynes DFJ,SOUTH EAST,16,16
3609,Adoption,End,2020,4,Norwich DFJ,SOUTH EAST,17,17
3610,Adoption,Start,2020,4,Norwich DFJ,SOUTH EAST,18,18
3611,Adoption,End,2020,4,Oxford DFJ,SOUTH EAST,8,7
3612,Adoption,Start,2020,4,Oxford DFJ,SOUTH EAST,11,11
3613,Adoption,End,2020,4,Peterborough DFJ,SOUTH EAST,12,12
3614,Adoption,Start,2020,4,Peterborough DFJ,SOUTH EAST,19,19
3615,Adoption,End,2020,4,Reading DFJ,SOUTH EAST,11,11
3616,Adoption,Start,2020,4,Reading DFJ,SOUTH EAST,14,14
3617,Adoption,End,2020,4,Watford DFJ,SOUTH EAST,8,8
3618,Adoption,Start,2020,4,Watford DFJ,SOUTH EAST,8,8
3619,Adoption,End,2020,4,Bournemouth and Poole DFJ,SOUTH WEST,11,11
3620,Adoption,Start,2020,4,Bournemouth and Poole DFJ,SOUTH WEST,22,22
3621,Adoption,End,2020,4,Bristol DFJ,SOUTH WEST,27,27
3622,Adoption,Start,2020,4,Bristol DFJ,SOUTH WEST,23,23
3623,Adoption,End,2020,4,Devon DFJ,SOUTH WEST,32,32
3624,Adoption,Start,2020,4,Devon DFJ,SOUTH WEST,13,13
3625,Adoption,End,2020,4,Portsmouth DFJ,SOUTH WEST,38,38
3626,Adoption,Start,2020,4,Portsmouth DFJ,SOUTH WEST,43,43
3627,Adoption,End,2020,4,Swindon DFJ,SOUTH WEST,15,15
3628,Adoption,Start,2020,4,Swindon DFJ,SOUTH WEST,16,16
3629,Adoption,End,2020,4,Taunton DFJ,SOUTH WEST,9,9
3630,Adoption,Start,2020,4,Taunton DFJ,SOUTH WEST,15,15
3631,Adoption,End,2020,4,Truro DFJ,SOUTH WEST,12,12
3632,Adoption,Start,2020,4,Truro DFJ,SOUTH WEST,10,10
3633,Adoption,End,2020,4,Caernarfon DFJ,WALES,3,3
3634,Adoption,Start,2020,4,Caernarfon DFJ,WALES,6,6
3635,Adoption,End,2020,4,South East Wales DFJ,WALES,50,48
3636,Adoption,Start,2020,4,South East Wales DFJ,WALES,54,54
3637,Adoption,End,2020,4,Swansea DFJ,WALES,18,18
3638,Adoption,Start,2020,4,Swansea DFJ,WALES,29,29
3639,Adoption,End,2020,4,Wrexham DFJ,WALES,8,8
3640,Adoption,Start,2020,4,Wrexham DFJ,WALES,14,14
3641,Adoption,End,2021,1,Central Family Court,LONDON,25,25
3642,Adoption,Start,2021,1,Central Family Court,LONDON,39,39
3643,Adoption,End,2021,1,East London Family Court,LONDON,35,35
3644,Adoption,Start,2021,1,East London Family Court,LONDON,30,30
3645,Adoption,End,2021,1,West London Family Court,LONDON,16,16
3646,Adoption,Start,2021,1,West London Family Court,LONDON,18,18
3647,Adoption,End,2021,1,Birmingham DJF,MIDLANDS,39,39
3648,Adoption,Start,2021,1,Birmingham DJF,MIDLANDS,26,26
3649,Adoption,End,2021,1,Coventry DFJ,MIDLANDS,19,19
3650,Adoption,Start,2021,1,Coventry DFJ,MIDLANDS,30,30
3651,Adoption,End,2021,1,Derby DFJ,MIDLANDS,21,21
3652,Adoption,Start,2021,1,Derby DFJ,MIDLANDS,25,25
3653,Adoption,End,2021,1,Leicester DFJ,MIDLANDS,22,22
3654,Adoption,Start,2021,1,Leicester DFJ,MIDLANDS,31,31
3655,Adoption,End,2021,1,Lincoln DFJ,MIDLANDS,14,14
3656,Adoption,Start,2021,1,Lincoln DFJ,MIDLANDS,6,6
3657,Adoption,End,2021,1,Northampton DFJ,MIDLANDS,12,12
3658,Adoption,Start,2021,1,Northampton DFJ,MIDLANDS,10,10
3659,Adoption,End,2021,1,Nottingham DFJ,MIDLANDS,16,16
